-1.043364 0.762636
-0.541090 0.529060
-0.563228 0.674010
-0.963619 0.961440
-0.853569 0.621183
-0.723157 0.862487
-0.829032 0.779812
-0.741304 0.880834
-0.587124 0.997275
-0.725135 0.932545
-0.760549 0.725080
-0.989438 0.942744
-0.766921 1.043052
-0.954280 0.613364
-0.737165 0.919105
-0.749232 0.710779
-0.803323 0.548231
-0.655553 0.867229
-0.727772 0.914673
-0.617283 0.589468
-0.754378 1.020640
-0.553066 0.868822
-0.663390 0.525929
-0.699335 1.085919
-0.910993 0.841520
-0.916504 0.604355
-1.034867 1.021427
-0.589267 0.946590
-1.007071 0.696149
-1.052391 0.545961
-0.715412 0.992001
-0.772945 0.768954
-0.854613 0.679247
-0.820664 0.800723
-1.008408 0.693823
-0.657201 0.688330
-0.603989 1.075445
-0.575991 0.935017
-0.919965 1.066399
-1.023661 0.539442
-0.629020 0.814750
-0.734217 1.073669
-1.056639 1.025382
-0.707685 0.693274
-1.037120 0.803030
-0.963747 0.674175
-0.548012 0.830699
-0.702319 0.568722
-0.804477 0.727479
-0.801914 0.976016
-0.794443 0.729420
-0.687103 0.819291
-0.736232 0.737111
-1.096466 0.924726
-1.039628 0.873840
-0.582052 0.794900
-0.651598 0.798141
-0.871935 0.971218
-0.768313 0.714258
-0.526569 0.878509
-0.994052 0.724549
-1.021024 0.945967
-0.528968 0.867193
-1.083300 0.697906
-1.066454 0.883526
-1.021024 1.008243
-0.581411 0.858129
-0.667016 1.012381
-1.091192 0.575881
-0.675256 0.870287
-0.969460 0.539570
-0.998648 0.874462
-0.895410 0.691644
-0.879461 0.896600
-0.618564 0.984127
-0.784078 0.866662
-0.621091 1.040361
-1.013114 0.878106
-0.858550 0.652220
-1.018076 1.013114
-1.060302 0.756685
-0.755989 0.681372
-0.771169 0.635337
-0.913190 0.566378
-0.615177 0.580825
-0.929450 0.972866
-0.562862 0.973782
-0.653722 0.869134
-0.883325 1.013993
-0.962905 1.018149
-0.962337 0.649730
-0.774557 -0.509101
-1.067718 -1.051146
-0.785195 -0.843919
-1.043199 -0.944722
-0.565078 -0.960341
-1.012070 -1.024943
-0.541017 -1.051933
-1.071746 -1.064769
-0.898157 -0.551180
-0.860839 -0.840330
-0.532301 -0.597690
-0.779464 -0.594742
-0.683880 -0.861388
-0.944502 -1.097400
-0.784646 -0.527119
-0.860784 -0.955342
-0.748665 -0.946919
-0.689593 -0.532832
-0.838701 -0.565865
-1.095697 -0.535414
-0.739070 -0.628306
-0.753993 -1.014542
-0.966604 -0.870196
-1.097436 -0.849248
-1.050652 -0.704041
-0.586941 -1.061089
-0.613364 -0.702759
-0.685107 -0.618381
-0.781918 -0.688623
-1.014341 -0.686297
-0.663262 -0.633360
-1.081359 -0.578793
-0.713288 -0.676061
-1.048729 -0.768807
-0.531257 -1.064733
-0.935017 -1.012894
-0.510932 -0.728010
-0.924653 -0.546510
-0.879479 -0.683276
-0.968819 -1.006449
-0.955672 -0.787136
-0.558632 -1.036149
-0.558412 -0.834965
-1.051933 -0.630741
-0.996927 -0.515363
-0.634477 -0.577767
-0.973617 -0.826029
-1.097748 -0.649620
-1.031571 -0.857176
-0.913318 -0.504431
-1.076855 -0.948750
-0.986435 -0.951387
-1.007895 -0.727808
-0.568777 -0.536549
-0.982608 -0.632206
-0.712665 -0.705945
-0.554512 -0.826725
-0.547224 -0.701495
-1.009543 -0.718195
-0.758278 -0.846776
-0.534187 -0.775655
-0.752858 -0.778127
-0.946828 -0.861827
-0.889843 -1.078027
-0.622849 -0.982095
-1.057830 -0.866350
-0.745552 -1.057445
-0.981399 -1.006467
-0.713398 -0.827403
-0.737422 -0.681591
-0.835221 -0.689319
-0.862084 -0.598569
-0.744673 -0.980245
-0.530323 -0.574398
-0.864977 -0.507526
-0.988815 -0.562569
-0.755330 -0.834764
-0.723597 -0.674889
-1.070226 -0.928663
-0.943880 -0.855419
-0.562807 -0.673882
-0.662932 -0.562368
-0.863860 -0.861553
-0.557680 -0.914838
-0.867138 -0.757656
-0.887866 -0.659783
-0.652788 -0.658171
-0.656340 -1.016410
-0.979897 -0.936445
-0.691736 -0.553322
-0.879296 -0.789407
-1.034373 -0.555538
-0.978158 -0.789224
-0.707099 -0.836888
-0.687414 -1.045744
-1.052263 -1.054534
-1.083319 -0.886950
-0.915662 -0.681628
-1.014396 -0.863091
-1.059294 -0.694555
0.934962 -0.980776
0.916413 -0.730573
0.892938 -0.773605
0.558980 -0.772781
0.529774 -0.515253
0.778420 -0.518018
0.936720 -0.781423
0.907953 -0.684320
0.723267 -0.866826
0.529975 -0.614133
0.601737 -1.063506
0.686334 -0.629313
0.627482 -0.906854
0.790799 -1.094507
0.763918 -0.795285
0.863567 -0.644877
0.740645 -0.890118
1.005588 -0.534608
0.873986 -0.501630
0.532081 -0.762288
1.018131 -0.867943
0.683844 -0.929469
0.516022 -0.732459
0.734712 -1.088830
0.518622 -0.826579
1.014762 -0.537941
0.741139 -0.663628
0.866955 -0.614975
1.025254 -0.750441
0.857012 -1.052593
0.975906 -0.822678
0.854375 -0.746339
0.841520 -0.610361
0.903650 -0.893854
0.506134 -0.939613
0.704938 -0.960744
0.962612 -0.876952
1.021921 -1.029887
0.935347 -0.722645
1.036369 -0.990188
0.821342 -0.558797
0.968050 -0.520875
0.618418 -0.559072
0.978451 -0.527961
1.009287 -0.565792
0.877227 -0.988723
0.870159 -0.941005
0.650389 -0.660680
0.972866 -0.997439
0.928333 -0.811435
0.548891 -0.616074
1.013205 -1.025217
0.684484 -0.756008
0.783786 -0.642772
0.615122 -0.663335
1.097015 -1.090790
0.888580 -0.685015
0.604483 -1.056731
0.664983 -0.694024
1.003354 -0.766005
0.722736 -0.632298
0.639512 -0.717060
0.639000 -0.977242
1.082623 -0.930952
0.513733 -0.638469
0.591098 -1.071819
0.505548 -0.890851
0.886328 -0.894055
0.748738 -0.850090
0.554402 -0.772890
0.919562 -0.897205
0.894513 -0.574252
0.821287 -0.757985
0.532392 -0.820536
0.655992 -0.843919
1.018003 -0.808048
0.552461 -0.760512
0.925642 -0.632920
1.018534 -0.589669
0.675805 -0.581375
0.886950 -0.651891
0.997183 -0.640629
1.023148 -0.555007
1.047520 -0.786825
0.764101 -1.035417
0.712409 -0.606168
0.756630 -0.998099
0.500513 -0.705524
0.964132 -1.061766
0.553890 -0.868603
0.910334 -0.615433
0.592453 -1.014286
0.529078 -0.892315
0.511133 -0.512946
0.888580 -1.067809
1.048491 -0.717518
0.759029 -1.087365
0.645555 -0.864830
0.892407 -0.630869
0.513697 -0.604373
0.583059 0.880560
0.830241 1.090094
0.778054 0.628874
0.680419 0.969295
0.705524 0.788363
0.864812 0.561507
1.090661 0.953493
0.590530 0.773843
0.926978 1.099249
0.965304 0.884991
0.872723 1.067663
0.912897 0.673882
0.840294 0.674230
0.828941 0.927418
0.647862 0.828007
0.795578 1.071233
0.901892 0.959096
0.874023 0.767452
0.979257 0.947322
1.093353 0.622776
0.877685 1.045891
0.854778 1.051036
0.803323 0.793637
0.769832 1.033604
1.064238 0.609757
0.651176 0.621805
0.938295 1.064678
0.875048 0.524812
0.884808 0.520710
0.833811 0.826688
0.767800 0.536824
1.097620 0.576650
0.860546 0.530213
0.603677 0.896142
0.699463 0.689575
0.892151 0.746321
0.756502 0.632975
0.907111 0.599869
0.798526 0.804587
0.981637 0.761043
0.502710 0.703693
0.725538 0.577145
0.996396 0.939979
1.034684 0.885998
0.890356 0.808689
0.940382 0.942305
1.074255 0.779501
0.717957 0.567312
1.042796 0.992734
0.772872 0.565206
1.021665 0.956825
0.523475 0.750002
1.061675 0.540651
0.598917 0.626768
0.570150 0.854668
0.571010 0.870965
0.848057 0.914179
0.938936 1.049388
0.901837 0.679101
0.985318 0.726911
1.098498 0.963509
0.622648 0.602341
0.732954 0.608731
0.848589 0.617374
1.076086 0.614151
0.729035 0.682397
0.572494 0.618894
0.527741 0.962703
0.956624 1.028623
0.501062 0.769173
0.755824 0.980923
0.776809 0.796915
0.949629 0.643101
0.835643 0.555647
1.053215 1.036296
1.014212 0.535780
0.794534 0.879223
0.948329 0.953639
0.653447 1.045946
0.975192 0.619773
0.831706 0.530744
0.813303 0.974221
0.922492 0.514429
0.939045 0.832017
1.048527 1.025327
0.978158 0.683258
0.736964 0.789132
0.531550 0.891180
0.500513 0.961147
0.953713 0.631840
0.592856 0.534516
0.902368 0.519611
0.707520 0.918720
0.978890 0.761757
1.089032 0.881329
0.677178 0.786184
1.024613 0.547572
0.560591 0.585934
0.585806 1.050798
0.685235 0.724293
